CLAVE,irs_value,i_sdsalud,irs_wave
32046,-0.7281895,40.3244,2010
32047,-0.8914371,36.06974,2010
32048,-0.8230371,40.99949,2010
32049,-0.4877067,36.84242,2010
32050,-1.10842,28.54699,2010
32051,-0.6265618,29.17735,2010
32052,-0.7863128,27.56035,2010
32053,-0.7222648,33.45226,2010
32054,-0.5169284,33.45051,2010
32055,-0.837487,43.30668,2010
32056,-1.608179,22.577,2010
32057,-0.723152,22.98335,2010
32058,-0.7204907,48.10351,2010
